Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Origin Factory,Sales,Units,Gross Profit,Cost
4349,ORD-2023-14349,2023-05-24,2023-05-26,Same Day,CUST-161,United States,City_41,State_19,94877,Candy,Central,PROD-008,Lollipops,The Other Factory,152.46,196,54.46,98.0
4350,ORD-2023-14350,2023-08-27,2023-09-01,Standard Class,CUST-325,United States,City_6,State_11,75016,Chocolate,South,PROD-009,Caramel Squares,The Other Factory,2441.41,472,1119.81,1321.6
4351,ORD-2023-14351,2023-03-30,2023-04-02,First Class,CUST-946,United States,City_6,State_9,43092,Candy,East,PROD-002,Gummy Bears,Secret Factory,715.06,205,469.06,246.0
4352,ORD-2023-14352,2023-01-19,2023-01-24,First Class,CUST-884,United States,City_7,State_12,34294,Candy,South,PROD-008,Lollipops,Lot's O' Nuts,421.21,444,199.21,222.0
4353,ORD-2023-14353,2023-12-16,2023-12-16,First Class,CUST-748,United States,City_10,State_20,64275,Nuts,Central,PROD-007,Cashew Clusters,Sugar Shack,3123.47,347,1735.47,1388.0
4354,ORD-2023-14354,2023-02-14,2023-02-14,First Class,CUST-687,United States,City_8,State_8,70674,Nuts,Central,PROD-010,Pistachios,Sugar Shack,3918.98,347,2357.48,1561.5
4355,ORD-2023-14355,2023-08-08,2023-08-11,Same Day,CUST-293,United States,City_36,State_7,68227,Chocolate,Central,PROD-009,Caramel Squares,Lot's O' Nuts,338.74,79,117.54,221.2
4356,ORD-2023-14356,2023-03-26,2023-03-29,First Class,CUST-936,United States,City_31,State_14,10318,Chocolate,South,PROD-004,Peanut Butter Cups,The Other Factory,1444.15,169,937.15,507.0
4357,ORD-2023-14357,2023-08-12,2023-08-16,First Class,CUST-376,United States,City_1,State_6,67059,Candy,East,PROD-008,Lollipops,Sugar Shack,197.86,143,126.36,71.5
4358,ORD-2023-14358,2023-05-25,2023-05-29,Second Class,CUST-449,United States,City_25,State_3,83005,Candy,Central,PROD-002,Gummy Bears,Wicked Choccy's,212.35,89,105.55,106.8
4359,ORD-2023-14359,2023-02-15,2023-02-21,Second Class,CUST-225,United States,City_45,State_12,55177,Chocolate,South,PROD-004,Peanut Butter Cups,Wicked Choccy's,800.42,116,452.42,348.0
4360,ORD-2023-14360,2023-03-09,2023-03-13,First Class,CUST-470,United States,City_50,State_5,73077,Candy,Central,PROD-002,Gummy Bears,Lot's O' Nuts,1611.58,455,1065.58,546.0
4361,ORD-2023-14361,2023-10-05,2023-10-08,Same Day,CUST-622,United States,City_18,State_17,32534,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,3281.32,267,1946.32,1335.0
4362,ORD-2023-14362,2023-02-06,2023-02-08,Same Day,CUST-310,United States,City_20,State_2,97026,Nuts,West,PROD-001,Chocolate Almonds,Secret Factory,453.91,87,236.41,217.5
4363,ORD-2023-14363,2023-09-29,2023-10-03,Same Day,CUST-901,United States,City_16,State_5,63308,Candy,West,PROD-003,Sour Worms,The Other Factory,1053.98,489,418.28,635.7
4364,ORD-2023-14364,2023-05-05,2023-05-12,Second Class,CUST-228,United States,City_29,State_15,66301,Candy,South,PROD-008,Lollipops,Wicked Choccy's,125.38,89,80.88,44.5
4365,ORD-2023-14365,2023-09-17,2023-09-18,First Class,CUST-226,United States,City_38,State_10,60436,Candy,South,PROD-008,Lollipops,Sugar Shack,470.71,416,262.71,208.0
4366,ORD-2023-14366,2023-10-26,2023-10-29,First Class,CUST-688,United States,City_19,State_9,89573,Chocolate,South,PROD-009,Caramel Squares,Secret Factory,1745.22,361,734.42,1010.8
4367,ORD-2023-14367,2023-08-02,2023-08-05,Second Class,CUST-606,United States,City_11,State_13,63591,Nuts,East,PROD-010,Pistachios,Wicked Choccy's,2363.24,260,1193.24,1170.0
4368,ORD-2023-14368,2023-04-28,2023-05-02,First Class,CUST-549,United States,City_42,State_17,37425,Chocolate,East,PROD-009,Caramel Squares,Sugar Shack,1503.02,217,895.42,607.6
4369,ORD-2023-14369,2023-07-23,2023-07-28,Standard Class,CUST-828,United States,City_50,State_7,24064,Candy,West,PROD-003,Sour Worms,Lot's O' Nuts,270.74,73,175.84,94.9
4370,ORD-2023-14370,2023-05-05,2023-05-10,First Class,CUST-312,United States,City_36,State_18,39046,Candy,East,PROD-008,Lollipops,Secret Factory,128.07,164,46.07,82.0
4371,ORD-2023-14371,2023-12-07,2023-12-07,First Class,CUST-198,United States,City_33,State_1,23815,Chocolate,East,PROD-004,Peanut Butter Cups,Wicked Choccy's,4169.41,491,2696.41,1473.0
4372,ORD-2023-14372,2023-03-22,2023-03-27,Standard Class,CUST-650,United States,City_4,State_4,88248,Nuts,Central,PROD-007,Cashew Clusters,Secret Factory,1170.01,137,622.01,548.0
4373,ORD-2023-14373,2023-02-06,2023-02-10,Second Class,CUST-893,United States,City_43,State_8,83841,Chocolate,Central,PROD-004,Peanut Butter Cups,The Other Factory,402.02,66,204.02,198.0
4374,ORD-2023-14374,2023-09-06,2023-09-13,First Class,CUST-188,United States,City_21,State_19,21070,Candy,East,PROD-008,Lollipops,The Other Factory,127.58,135,60.08,67.5
4375,ORD-2023-14375,2023-09-14,2023-09-19,Standard Class,CUST-341,United States,City_46,State_13,56296,Nuts,South,PROD-001,Chocolate Almonds,Secret Factory,1557.59,225,995.09,562.5
4376,ORD-2023-14376,2023-03-14,2023-03-21,Standard Class,CUST-768,United States,City_12,State_5,50755,Nuts,South,PROD-001,Chocolate Almonds,Sugar Shack,1578.1,220,1028.1,550.0
4377,ORD-2023-14377,2023-06-22,2023-06-27,Second Class,CUST-663,United States,City_45,State_5,65870,Candy,West,PROD-008,Lollipops,The Other Factory,77.41,63,45.91,31.5
4378,ORD-2023-14378,2023-08-01,2023-08-09,Standard Class,CUST-642,United States,City_19,State_2,20143,Candy,Central,PROD-002,Gummy Bears,Wicked Choccy's,141.87,74,53.07,88.8
4379,ORD-2023-14379,2023-07-22,2023-07-27,Standard Class,CUST-636,United States,City_5,State_2,83968,Chocolate,South,PROD-006,Dark Chocolate Truffles,Secret Factory,1012.64,79,617.64,395.0
4380,ORD-2023-14380,2023-08-05,2023-08-08,Second Class,CUST-483,United States,City_4,State_18,38104,Nuts,Central,PROD-010,Pistachios,Secret Factory,2647.22,281,1382.72,1264.5
4381,ORD-2023-14381,2023-10-13,2023-10-19,Same Day,CUST-267,United States,City_8,State_10,15501,Nuts,East,PROD-007,Cashew Clusters,The Other Factory,5276.57,486,3332.57,1944.0
4382,ORD-2023-14382,2023-01-28,2023-02-03,Second Class,CUST-564,United States,City_6,State_9,35910,Candy,South,PROD-008,Lollipops,Wicked Choccy's,352.78,279,213.28,139.5
4383,ORD-2023-14383,2023-11-05,2023-11-10,Standard Class,CUST-126,United States,City_4,State_11,97157,Nuts,West,PROD-010,Pistachios,Lot's O' Nuts,6159.65,467,4058.15,2101.5
4384,ORD-2023-14384,2023-09-04,2023-09-12,Standard Class,CUST-767,United States,City_19,State_16,47410,Nuts,South,PROD-007,Cashew Clusters,Wicked Choccy's,127.33,13,75.33,52.0
4385,ORD-2023-14385,2023-02-02,2023-02-05,Second Class,CUST-333,United States,City_35,State_4,53276,Chocolate,South,PROD-009,Caramel Squares,Sugar Shack,628.04,128,269.64,358.4
4386,ORD-2023-14386,2023-03-11,2023-03-13,Second Class,CUST-795,United States,City_12,State_11,43544,Candy,West,PROD-003,Sour Worms,Wicked Choccy's,861.64,304,466.44,395.2
4387,ORD-2023-14387,2023-10-09,2023-10-14,Second Class,CUST-402,United States,City_32,State_12,48225,Nuts,Central,PROD-001,Chocolate Almonds,Lot's O' Nuts,2633.48,360,1733.48,900.0
4388,ORD-2023-14388,2023-07-04,2023-07-08,First Class,CUST-659,United States,City_4,State_2,72331,Chocolate,South,PROD-004,Peanut Butter Cups,Lot's O' Nuts,1809.18,317,858.18,951.0
4389,ORD-2023-14389,2023-04-21,2023-04-22,Same Day,CUST-713,United States,City_34,State_8,72657,Nuts,Central,PROD-010,Pistachios,Wicked Choccy's,2038.32,214,1075.32,963.0
4390,ORD-2023-14390,2023-05-24,2023-05-29,Standard Class,CUST-657,United States,City_16,State_18,74597,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Sugar Shack,6257.85,435,4082.85,2175.0
4391,ORD-2023-14391,2023-08-26,2023-08-26,Same Day,CUST-155,United States,City_47,State_7,25147,Chocolate,East,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,315.33,26,185.33,130.0
4392,ORD-2023-14392,2023-04-27,2023-05-04,Standard Class,CUST-701,United States,City_46,State_17,10309,Candy,East,PROD-008,Lollipops,Wicked Choccy's,410.81,402,209.81,201.0
4393,ORD-2023-14393,2023-02-26,2023-03-01,Second Class,CUST-789,United States,City_27,State_19,65118,Candy,West,PROD-005,Jelly Beans,Wicked Choccy's,1668.62,422,1035.62,633.0
4394,ORD-2023-14394,2023-02-12,2023-02-16,Standard Class,CUST-192,United States,City_40,State_7,37367,Candy,East,PROD-005,Jelly Beans,Lot's O' Nuts,534.52,169,281.02,253.5
4395,ORD-2023-14395,2023-03-27,2023-03-29,Same Day,CUST-492,United States,City_4,State_19,37140,Chocolate,East,PROD-006,Dark Chocolate Truffles,Wicked Choccy's,1343.52,99,848.52,495.0
4396,ORD-2023-14396,2023-07-17,2023-07-20,Second Class,CUST-332,United States,City_15,State_4,59694,Candy,Central,PROD-002,Gummy Bears,Secret Factory,707.95,214,451.15,256.8
4397,ORD-2023-14397,2023-04-08,2023-04-13,Second Class,CUST-586,United States,City_6,State_15,25869,Candy,East,PROD-002,Gummy Bears,Sugar Shack,114.28,63,38.68,75.6
4398,ORD-2023-14398,2023-08-27,2023-08-30,First Class,CUST-147,United States,City_22,State_4,89131,Nuts,Central,PROD-010,Pistachios,The Other Factory,5644.38,481,3479.88,2164.5
4399,ORD-2023-14399,2023-11-03,2023-11-12,Standard Class,CUST-105,United States,City_49,State_11,64141,Nuts,East,PROD-010,Pistachios,Sugar Shack,5401.1,468,3295.1,2106.0
4400,ORD-2023-14400,2023-08-02,2023-08-07,Second Class,CUST-477,United States,City_6,State_16,66649,Candy,Central,PROD-008,Lollipops,Wicked Choccy's,127.95,125,65.45,62.5
4401,ORD-2023-14401,2023-02-26,2023-02-28,First Class,CUST-128,United States,City_10,State_6,79108,Chocolate,West,PROD-004,Peanut Butter Cups,Sugar Shack,981.38,132,585.38,396.0
4402,ORD-2023-14402,2023-07-23,2023-08-02,Standard Class,CUST-533,United States,City_2,State_6,48646,Nuts,East,PROD-007,Cashew Clusters,Secret Factory,1766.94,222,878.94,888.0
4403,ORD-2023-14403,2023-08-17,2023-08-17,First Class,CUST-183,United States,City_43,State_10,86018,Nuts,West,PROD-010,Pistachios,Wicked Choccy's,2290.22,235,1232.72,1057.5
4404,ORD-2023-14404,2023-09-13,2023-09-19,Standard Class,CUST-231,United States,City_46,State_16,99426,Nuts,South,PROD-001,Chocolate Almonds,Sugar Shack,813.3,182,358.3,455.0
4405,ORD-2023-14405,2023-03-25,2023-03-27,First Class,CUST-423,United States,City_34,State_15,78503,Nuts,South,PROD-010,Pistachios,The Other Factory,2827.18,211,1877.68,949.5
4406,ORD-2023-14406,2023-10-11,2023-10-17,Same Day,CUST-588,United States,City_7,State_11,24853,Nuts,East,PROD-010,Pistachios,The Other Factory,3803.1,451,1773.6,2029.5
4407,ORD-2023-14407,2023-05-15,2023-05-20,Second Class,CUST-818,United States,City_33,State_10,57744,Candy,Central,PROD-002,Gummy Bears,Lot's O' Nuts,143.73,69,60.93,82.8
4408,ORD-2023-14408,2023-02-08,2023-02-10,Second Class,CUST-308,United States,City_29,State_3,71598,Candy,South,PROD-005,Jelly Beans,Secret Factory,1799.09,478,1082.09,717.0
4409,ORD-2023-14409,2023-07-25,2023-07-25,Same Day,CUST-425,United States,City_42,State_2,81139,Candy,East,PROD-005,Jelly Beans,Lot's O' Nuts,936.38,315,463.88,472.5
4410,ORD-2023-14410,2023-05-11,2023-05-19,Second Class,CUST-765,United States,City_6,State_16,62863,Chocolate,East,PROD-006,Dark Chocolate Truffles,Secret Factory,184.55,13,119.55,65.0
4411,ORD-2023-14411,2023-02-23,2023-02-26,Same Day,CUST-137,United States,City_8,State_4,98093,Candy,East,PROD-002,Gummy Bears,Secret Factory,341.6,115,203.6,138.0
4412,ORD-2023-14412,2023-02-16,2023-02-21,Second Class,CUST-746,United States,City_42,State_3,69647,Candy,West,PROD-003,Sour Worms,Secret Factory,1332.49,350,877.49,455.0
4413,ORD-2023-14413,2023-08-29,2023-08-30,First Class,CUST-958,United States,City_28,State_9,11601,Candy,West,PROD-003,Sour Worms,Lot's O' Nuts,834.62,310,431.62,403.0
4414,ORD-2023-14414,2023-05-29,2023-05-29,First Class,CUST-508,United States,City_47,State_2,67368,Nuts,East,PROD-001,Chocolate Almonds,Lot's O' Nuts,1898.2,448,778.2,1120.0
4415,ORD-2023-14415,2023-03-04,2023-03-10,Standard Class,CUST-310,United States,City_18,State_6,49709,Chocolate,Central,PROD-009,Caramel Squares,Wicked Choccy's,1767.22,225,1137.22,630.0
4416,ORD-2023-14416,2023-06-12,2023-06-15,Same Day,CUST-505,United States,City_28,State_5,46012,Candy,Central,PROD-002,Gummy Bears,Lot's O' Nuts,1067.15,459,516.35,550.8
4417,ORD-2023-14417,2023-02-01,2023-02-04,Second Class,CUST-400,United States,City_9,State_3,20385,Chocolate,West,PROD-009,Caramel Squares,Wicked Choccy's,2029.53,339,1080.33,949.2
4418,ORD-2023-14418,2023-01-29,2023-01-30,Same Day,CUST-711,United States,City_23,State_4,92301,Nuts,Central,PROD-007,Cashew Clusters,The Other Factory,1129.78,124,633.78,496.0
4419,ORD-2023-14419,2023-05-23,2023-05-30,Second Class,CUST-500,United States,City_21,State_5,18471,Chocolate,West,PROD-006,Dark Chocolate Truffles,The Other Factory,6082.0,480,3682.0,2400.0
4420,ORD-2023-14420,2023-06-16,2023-06-16,First Class,CUST-339,United States,City_7,State_14,45433,Candy,South,PROD-008,Lollipops,Sugar Shack,140.02,106,87.02,53.0
4421,ORD-2023-14421,2023-01-18,2023-01-22,Same Day,CUST-941,United States,City_19,State_4,22599,Nuts,East,PROD-010,Pistachios,Sugar Shack,3645.14,408,1809.14,1836.0
4422,ORD-2023-14422,2023-11-25,2023-12-01,Second Class,CUST-535,United States,City_48,State_8,92934,Chocolate,East,PROD-004,Peanut Butter Cups,Secret Factory,2061.73,355,996.73,1065.0
4423,ORD-2023-14423,2023-11-24,2023-12-04,Standard Class,CUST-690,United States,City_44,State_11,69358,Candy,South,PROD-002,Gummy Bears,Lot's O' Nuts,710.34,257,401.94,308.4
4424,ORD-2023-14424,2023-01-08,2023-01-11,Second Class,CUST-789,United States,City_21,State_9,93719,Nuts,East,PROD-007,Cashew Clusters,Lot's O' Nuts,995.83,150,395.83,600.0
4425,ORD-2023-14425,2023-05-04,2023-05-04,Same Day,CUST-328,United States,City_24,State_20,71446,Candy,Central,PROD-005,Jelly Beans,Secret Factory,373.59,131,177.09,196.5
4426,ORD-2023-14426,2023-02-18,2023-02-21,Standard Class,CUST-890,United States,City_24,State_5,57554,Chocolate,South,PROD-004,Peanut Butter Cups,Secret Factory,2246.85,350,1196.85,1050.0
4427,ORD-2023-14427,2023-01-25,2023-01-30,First Class,CUST-914,United States,City_37,State_7,72097,Chocolate,South,PROD-004,Peanut Butter Cups,Lot's O' Nuts,1249.6,140,829.6,420.0
4428,ORD-2023-14428,2023-11-15,2023-11-15,First Class,CUST-813,United States,City_29,State_9,94444,Nuts,East,PROD-001,Chocolate Almonds,Lot's O' Nuts,1243.66,213,711.16,532.5
4429,ORD-2023-14429,2023-10-17,2023-10-23,Second Class,CUST-906,United States,City_43,State_12,14261,Nuts,Central,PROD-001,Chocolate Almonds,The Other Factory,99.57,20,49.57,50.0
4430,ORD-2023-14430,2023-09-15,2023-09-19,Second Class,CUST-557,United States,City_47,State_5,61192,Nuts,South,PROD-010,Pistachios,Sugar Shack,454.6,44,256.6,198.0
4431,ORD-2023-14431,2023-04-16,2023-04-20,Same Day,CUST-720,United States,City_41,State_6,47751,Nuts,East,PROD-007,Cashew Clusters,The Other Factory,4385.03,389,2829.03,1556.0
4432,ORD-2023-14432,2023-11-02,2023-11-09,Standard Class,CUST-136,United States,City_45,State_13,33265,Candy,East,PROD-002,Gummy Bears,Secret Factory,626.69,187,402.29,224.4
4433,ORD-2023-14433,2023-07-21,2023-08-01,Standard Class,CUST-191,United States,City_49,State_4,29672,Candy,East,PROD-008,Lollipops,The Other Factory,360.26,267,226.76,133.5
4434,ORD-2023-14434,2023-10-11,2023-10-14,Second Class,CUST-264,United States,City_14,State_8,20657,Candy,Central,PROD-002,Gummy Bears,Secret Factory,275.31,86,172.11,103.2
4435,ORD-2023-14435,2023-09-13,2023-09-13,Same Day,CUST-944,United States,City_45,State_7,78039,Candy,South,PROD-003,Sour Worms,Sugar Shack,210.01,80,106.01,104.0
4436,ORD-2023-14436,2023-03-31,2023-04-05,Same Day,CUST-218,United States,City_17,State_3,34835,Chocolate,East,PROD-006,Dark Chocolate Truffles,Secret Factory,3965.24,362,2155.24,1810.0
4437,ORD-2023-14437,2023-04-07,2023-04-11,Same Day,CUST-766,United States,City_32,State_8,74235,Candy,South,PROD-005,Jelly Beans,Wicked Choccy's,224.39,83,99.89,124.5
4438,ORD-2023-14438,2023-03-19,2023-03-21,First Class,CUST-289,United States,City_3,State_15,87846,Candy,East,PROD-005,Jelly Beans,Wicked Choccy's,57.93,16,33.93,24.0
4439,ORD-2023-14439,2023-07-09,2023-07-15,Standard Class,CUST-167,United States,City_40,State_20,47681,Chocolate,Central,PROD-004,Peanut Butter Cups,Secret Factory,2321.1,342,1295.1,1026.0
4440,ORD-2023-14440,2023-10-18,2023-10-22,First Class,CUST-967,United States,City_22,State_8,94016,Candy,East,PROD-003,Sour Worms,Sugar Shack,256.2,79,153.5,102.7
4441,ORD-2023-14441,2023-12-19,2023-12-21,First Class,CUST-660,United States,City_32,State_16,89664,Nuts,Central,PROD-001,Chocolate Almonds,The Other Factory,2895.75,444,1785.75,1110.0
4442,ORD-2023-14442,2023-12-10,2023-12-14,First Class,CUST-315,United States,City_30,State_19,55643,Nuts,South,PROD-010,Pistachios,Wicked Choccy's,3279.54,411,1430.04,1849.5
4443,ORD-2023-14443,2023-08-05,2023-08-10,Standard Class,CUST-173,United States,City_9,State_19,29475,Candy,West,PROD-008,Lollipops,Wicked Choccy's,479.24,358,300.24,179.0
4444,ORD-2023-14444,2023-02-22,2023-03-01,Standard Class,CUST-175,United States,City_16,State_7,16648,Candy,Central,PROD-002,Gummy Bears,Wicked Choccy's,1179.34,347,762.94,416.4
4445,ORD-2023-14445,2023-04-07,2023-04-10,First Class,CUST-792,United States,City_3,State_6,44096,Candy,South,PROD-002,Gummy Bears,Lot's O' Nuts,700.39,200,460.39,240.0
4446,ORD-2023-14446,2023-12-31,2024-01-03,First Class,CUST-274,United States,City_14,State_5,26528,Nuts,Central,PROD-007,Cashew Clusters,The Other Factory,4324.28,384,2788.28,1536.0
4447,ORD-2023-14447,2023-10-13,2023-10-17,Standard Class,CUST-636,United States,City_49,State_11,72195,Candy,West,PROD-003,Sour Worms,Wicked Choccy's,894.73,257,560.63,334.1
4448,ORD-2023-14448,2023-10-27,2023-11-02,Second Class,CUST-354,United States,City_31,State_1,79047,Nuts,Central,PROD-001,Chocolate Almonds,The Other Factory,2991.33,435,1903.83,1087.5
4449,ORD-2023-14449,2023-09-03,2023-09-07,Second Class,CUST-330,United States,City_8,State_14,82599,Chocolate,South,PROD-006,Dark Chocolate Truffles,The Other Factory,2859.32,326,1229.32,1630.0
4450,ORD-2023-14450,2023-09-22,2023-10-01,Standard Class,CUST-929,United States,City_39,State_7,68507,Candy,South,PROD-003,Sour Worms,Wicked Choccy's,41.0,13,24.1,16.9
4451,ORD-2023-14451,2023-02-08,2023-02-13,Second Class,CUST-656,United States,City_20,State_9,88455,Candy,East,PROD-002,Gummy Bears,Sugar Shack,1259.88,483,680.28,579.6
4452,ORD-2023-14452,2023-04-12,2023-04-21,Standard Class,CUST-765,United States,City_29,State_8,81267,Chocolate,West,PROD-009,Caramel Squares,The Other Factory,1630.41,237,966.81,663.6
4453,ORD-2023-14453,2023-08-17,2023-08-22,Second Class,CUST-688,United States,City_18,State_13,32157,Candy,West,PROD-002,Gummy Bears,Lot's O' Nuts,123.33,41,74.13,49.2
4454,ORD-2023-14454,2023-01-16,2023-01-17,First Class,CUST-115,United States,City_1,State_11,40492,Candy,Central,PROD-005,Jelly Beans,Sugar Shack,981.53,235,629.03,352.5
4455,ORD-2023-14455,2023-05-16,2023-05-21,Second Class,CUST-783,United States,City_8,State_17,13595,Chocolate,West,PROD-006,Dark Chocolate Truffles,Sugar Shack,3774.56,292,2314.56,1460.0
4456,ORD-2023-14456,2023-01-30,2023-01-31,First Class,CUST-846,United States,City_35,State_9,74507,Chocolate,West,PROD-009,Caramel Squares,Wicked Choccy's,3421.58,422,2239.98,1181.6
4457,ORD-2023-14457,2023-09-21,2023-09-25,First Class,CUST-324,United States,City_30,State_3,58640,Candy,West,PROD-008,Lollipops,The Other Factory,335.98,258,206.98,129.0
4458,ORD-2023-14458,2023-05-01,2023-05-03,First Class,CUST-556,United States,City_50,State_1,59981,Nuts,East,PROD-007,Cashew Clusters,Sugar Shack,1255.32,120,775.32,480.0
4459,ORD-2023-14459,2023-11-27,2023-11-30,Standard Class,CUST-511,United States,City_14,State_8,21876,Nuts,South,PROD-007,Cashew Clusters,Secret Factory,4638.38,465,2778.38,1860.0
4460,ORD-2023-14460,2023-12-23,2023-12-29,Same Day,CUST-704,United States,City_22,State_11,38864,Candy,East,PROD-002,Gummy Bears,The Other Factory,205.09,57,136.69,68.4
4461,ORD-2023-14461,2023-04-16,2023-04-21,Same Day,CUST-294,United States,City_17,State_2,40194,Nuts,West,PROD-001,Chocolate Almonds,The Other Factory,1591.75,381,639.25,952.5
4462,ORD-2023-14462,2023-01-05,2023-01-11,Same Day,CUST-597,United States,City_37,State_7,13602,Candy,East,PROD-008,Lollipops,Secret Factory,593.14,406,390.14,203.0
4463,ORD-2023-14463,2023-01-08,2023-01-15,Standard Class,CUST-479,United States,City_34,State_5,15909,Nuts,West,PROD-007,Cashew Clusters,Lot's O' Nuts,1857.93,156,1233.93,624.0
4464,ORD-2023-14464,2023-04-04,2023-04-06,Same Day,CUST-809,United States,City_20,State_5,49132,Candy,East,PROD-008,Lollipops,Wicked Choccy's,413.48,434,196.48,217.0
4465,ORD-2023-14465,2023-05-05,2023-05-07,Same Day,CUST-908,United States,City_21,State_2,65653,Nuts,Central,PROD-007,Cashew Clusters,The Other Factory,693.69,85,353.69,340.0
4466,ORD-2023-14466,2023-04-23,2023-04-24,First Class,CUST-551,United States,City_40,State_4,26958,Chocolate,East,PROD-006,Dark Chocolate Truffles,Wicked Choccy's,2791.92,206,1761.92,1030.0
4467,ORD-2023-14467,2023-11-15,2023-11-23,Standard Class,CUST-932,United States,City_43,State_20,12974,Nuts,West,PROD-001,Chocolate Almonds,Secret Factory,1029.99,186,564.99,465.0
4468,ORD-2023-14468,2023-10-03,2023-10-08,Standard Class,CUST-871,United States,City_27,State_18,44478,Chocolate,Central,PROD-004,Peanut Butter Cups,Sugar Shack,423.46,60,243.46,180.0
4469,ORD-2023-14469,2023-12-27,2023-12-29,First Class,CUST-861,United States,City_45,State_18,20412,Candy,South,PROD-005,Jelly Beans,Sugar Shack,1070.41,238,713.41,357.0
4470,ORD-2023-14470,2023-01-18,2023-01-21,Second Class,CUST-751,United States,City_24,State_3,58484,Candy,Central,PROD-008,Lollipops,Sugar Shack,161.63,171,76.13,85.5
4471,ORD-2023-14471,2023-01-05,2023-01-06,First Class,CUST-149,United States,City_8,State_13,94671,Chocolate,South,PROD-006,Dark Chocolate Truffles,Secret Factory,3994.09,298,2504.09,1490.0
4472,ORD-2023-14472,2023-01-13,2023-01-20,Standard Class,CUST-363,United States,City_41,State_3,49743,Candy,West,PROD-008,Lollipops,Sugar Shack,42.23,46,19.23,23.0
4473,ORD-2023-14473,2023-11-19,2023-11-23,Same Day,CUST-173,United States,City_17,State_9,66805,Nuts,East,PROD-001,Chocolate Almonds,Sugar Shack,974.52,255,337.02,637.5
4474,ORD-2023-14474,2023-01-26,2023-01-31,Standard Class,CUST-400,United States,City_3,State_1,48389,Chocolate,Central,PROD-006,Dark Chocolate Truffles,Sugar Shack,124.82,16,44.82,80.0
4475,ORD-2023-14475,2023-11-16,2023-11-17,First Class,CUST-910,United States,City_14,State_10,80187,Nuts,Central,PROD-007,Cashew Clusters,Sugar Shack,2044.32,246,1060.32,984.0
4476,ORD-2023-14476,2023-07-28,2023-07-31,First Class,CUST-664,United States,City_38,State_20,28608,Candy,West,PROD-008,Lollipops,Sugar Shack,18.27,19,8.77,9.5
4477,ORD-2023-14477,2023-06-11,2023-06-13,Second Class,CUST-185,United States,City_13,State_17,15180,Candy,South,PROD-005,Jelly Beans,Secret Factory,758.31,237,402.81,355.5
4478,ORD-2023-14478,2023-02-15,2023-02-23,Standard Class,CUST-783,United States,City_7,State_13,56255,Candy,Central,PROD-008,Lollipops,The Other Factory,224.37,269,89.87,134.5
4479,ORD-2023-14479,2023-07-08,2023-07-14,Standard Class,CUST-123,United States,City_20,State_8,24267,Candy,East,PROD-003,Sour Worms,Sugar Shack,775.4,299,386.7,388.7
4480,ORD-2023-14480,2023-09-12,2023-09-22,Standard Class,CUST-543,United States,City_44,State_9,73049,Chocolate,South,PROD-006,Dark Chocolate Truffles,Lot's O' Nuts,1132.75,141,427.75,705.0
4481,ORD-2023-14481,2023-11-17,2023-11-23,Standard Class,CUST-334,United States,City_50,State_6,42440,Candy,West,PROD-008,Lollipops,Secret Factory,38.04,30,23.04,15.0
4482,ORD-2023-14482,2023-08-30,2023-08-31,Same Day,CUST-414,United States,City_25,State_4,64171,Candy,South,PROD-002,Gummy Bears,The Other Factory,81.58,39,34.78,46.8
4483,ORD-2023-14483,2023-07-14,2023-07-14,First Class,CUST-474,United States,City_49,State_17,89552,Chocolate,Central,PROD-009,Caramel Squares,Sugar Shack,1865.97,313,989.57,876.4
4484,ORD-2023-14484,2023-12-07,2023-12-12,Standard Class,CUST-620,United States,City_50,State_3,21536,Candy,Central,PROD-003,Sour Worms,Sugar Shack,687.21,287,314.11,373.1
4485,ORD-2023-14485,2023-12-16,2023-12-19,First Class,CUST-604,United States,City_46,State_20,30593,Chocolate,West,PROD-004,Peanut Butter Cups,Secret Factory,2060.54,358,986.54,1074.0
4486,ORD-2023-14486,2023-05-17,2023-05-21,Standard Class,CUST-642,United States,City_37,State_10,12623,Nuts,Central,PROD-010,Pistachios,Secret Factory,5918.76,478,3767.76,2151.0
4487,ORD-2023-14487,2023-06-23,2023-06-26,Same Day,CUST-657,United States,City_17,State_13,40753,Nuts,Central,PROD-001,Chocolate Almonds,The Other Factory,2938.24,445,1825.74,1112.5
4488,ORD-2023-14488,2023-10-14,2023-10-14,Same Day,CUST-588,United States,City_49,State_8,72707,Nuts,Central,PROD-010,Pistachios,Wicked Choccy's,210.85,19,125.35,85.5
4489,ORD-2023-14489,2023-10-20,2023-10-21,First Class,CUST-563,United States,City_34,State_2,52156,Nuts,South,PROD-007,Cashew Clusters,Secret Factory,2887.85,250,1887.85,1000.0
4490,ORD-2023-14490,2023-02-27,2023-03-01,First Class,CUST-650,United States,City_30,State_4,65503,Chocolate,West,PROD-004,Peanut Butter Cups,Sugar Shack,1474.58,298,580.58,894.0
4491,ORD-2023-14491,2023-08-15,2023-08-17,First Class,CUST-542,United States,City_28,State_13,17519,Candy,South,PROD-003,Sour Worms,The Other Factory,817.37,232,515.77,301.6
